Identifier,Recipient Org:Name,Title,Recipient Org:Postal Code,Type,Description,Amount Awarded,Currency,Financial Year,Award Date,Beneficiary Location:Name,Funding Org:Identifier,Funding Org:Name,Data source,Last modified
360G-ACW-20070440,Moelfre Partnership,Grant to Moelfre Partnership (2007 ~ 2008),LL72 8LH,Organisations: Small,"Music Moelfre will hold 3 open air musical summer evenings in the aim of regenerating the community and giving new experiences for people of all ages. The evenings will take place during August and the artists will be Y Moniars, The Magic Bullitz, Frizbee, Tia McGraff and others.",1000,GBP,2007 ~ 2008,2008-03-31,North Wales\Ynys Môn,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20070258,Mostyn,Grant to Mostyn (2007 ~ 2008),LL30 1AB,Annual Revenue,Annual Revenue 2007-2008,228689,GBP,2007 ~ 2008,2008-03-31,North Wales\Aberconwy,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20070946,Music in the Vale,Grant to Music in the Vale (2007 ~ 2008),CF71 7PF,Organisations: Small,"Develop an awareness of the organisation and the annual music competition through new marketing & audience development resources. 
",1730,GBP,2007 ~ 2008,2008-03-31,South Wales Central\Cardiff South & Penarth,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20070307,Music Theatre Wales,Grant to Music Theatre Wales (2007 ~ 2008),CF10 5AF,Annual Revenue,Annual Revenue 2007-2008,93472,GBP,2007 ~ 2008,2008-03-31,South Wales Central\Cardiff South & Penarth,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20070653,Musical Theatre Young Singers of the Year,Grant to Musical Theatre Young Singers of the Year (2007 ~ 2008),CH7 1LT,Organisations: Small,"An annual Musical Theatre Competition and Summer School for Young People aged between 11 to 19 years.  The preliminary rounds will be held at Howell's School, Denbigh in February 2008 and finalists go on to compete at the Pavilion Theatre, Rhyl on Saturday, 8 March 2008.  Finalists will get an opportunity to sing at the Foyer of the Lowry Theatre, Salford and see a show.  Also all competition entrants will be offered a place at the Summer School, this will be held at the Stiwt, Rhosllannerchrugog.",2000,GBP,2007 ~ 2008,2008-03-31,North Wales\Delyn,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20070548,NABTA Group,Grant to NABTA Group (2007 ~ 2008),CF14 2QR,Organisations: Small,"A series of music and dance workshops culminating in a final work celebrating a productive communication. Perfromances to be at Chapter Arts Centre and the Penyrenglyn Project, Treherbert.",4500,GBP,2007 ~ 2008,2008-03-31,South Wales Central\Cardiff North,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20070292,National Dance Company Wales,Grant to National Dance Company Wales (2007 ~ 2008),CF10 4PH,Annual Revenue,Annual Revenue 2007-2008,20000,GBP,2007 ~ 2008,2008-03-31,South Wales Central\Cardiff South & Penarth,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20070292,National Dance Company Wales,Grant to National Dance Company Wales (2007 ~ 2008),CF10 4PH,Annual Revenue,Annual Revenue 2007-2008,485294,GBP,2007 ~ 2008,2008-03-31,South Wales Central\Cardiff South & Penarth,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20061095,National Dance Company Wales,Grant to National Dance Company Wales (2007 ~ 2008),CF10 4PH,Arts Outside Cardiff,"This application is for Diversions to continue and develop its commitment to 10 partner venues in Wales by touring a triple bill of work throughout the autumn 2007 / spring 2008 season. Additionally, it aims to engage communities and young people through its Dance Explorer programme of workshops, pre and post-show discussions and introduce more first time attenders to dance. The programme will include 'Peeled' by Itzik Galili (Israel), a new piece by Stephen Shropshire (USA) and a revival of Tony Thatcher's 'Ronsario' for autumn 2007 and (musical rights permitting), 'Seven Deadly Sins' in collaboration with WNO for spring 08.",34200,GBP,2007 ~ 2008,2008-03-31,South Wales Central\Cardiff South & Penarth,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20070426,National Dance Company Wales,Grant to National Dance Company Wales (2007 ~ 2008),CF10 4PH,yy WMC Residency,WMC Residents Costs,226514.63,GBP,2007 ~ 2008,2008-03-31,South Wales Central\Cardiff South & Penarth,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20080186,Neath Port Talbot County Borough Council,Grant to Neath Port Talbot County Borough Council (2007 ~ 2008),SA13 1RU,Local Authority Scheme,"Develop and build on the existing programme of activities currently undertaken by Neath Port Talbot with emphasis on Communities First areas.  The aim is to concentrate on promoting audience development throughout the County, to include Pontardawe Arts Centre and the Princess Royal.",20000,GBP,2007 ~ 2008,2008-03-31,South Wales West\Neath,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20070689,Neath Port Talbot County Borough Council,Grant to Neath Port Talbot County Borough Council (2007 ~ 2008),SA13 1RU,Organisations: Large,"To raise the profile of the arts by providing creative activities that brings people, young and old together in their communities giving them the opportunity to gain new skills and experiences through a series of projects run by professional artists.",23730,GBP,2007 ~ 2008,2008-03-31,South Wales West\Neath,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20070651,Neath Port Talbot County Borough Council,Grant to Neath Port Talbot County Borough Council (2007 ~ 2008),SA13 1RU,Organisations: Small,The Gwyn Hall Theatre is currently under going a major refurbishment and is due to re-open in April 2008. It has been identified that there is the need to carry out research on previous and potential attenders to assist in the implementation of a programme policy and marketing strategy to complement the existing programme at the other 2 venues within the authority. The research is to focus particularly on the people of Neath and it's surrounding areas especially communities first areas and young people.,2425,GBP,2007 ~ 2008,2008-03-31,South Wales West\Neath,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20070680,Neath Port Talbot County Borough Council,Grant to Neath Port Talbot County Borough Council (2007 ~ 2008),SA13 1RU,Organisations: Small,"The aims of the project is to create a Theatre Company for individuals with learning difficulties of all ages, which will provide the opportunity for participants to develop their performing arts skills, including performing, stage management and technical skills and offer a qualification equivalent at GCSE at level 1 and progressing to A level at level 2.

",2900,GBP,2007 ~ 2008,2008-03-31,South Wales West\Neath,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20070545,Neath Port Talbot County Borough Council,Grant to Neath Port Talbot County Borough Council (2007 ~ 2008),SA13 1RU,Organisations: Small,"The Briton Ferry Mural project is aimed at giving 15 young people at risk of anti-social behaviour, diversionary activities during the summer holidays when they have a lot of time at their disposal. The project will be delivered by qualified youth workers and an experienced artist and all organisation and funding will be managed by Briton Ferry Youth Forum and Briton Ferry Communities First. The mural will be 20m long x 2.4m tall and erected on the exterior of Briton Ferry Boys and Girls Club.",3750,GBP,2007 ~ 2008,2008-03-31,South Wales West\Neath,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20071075,Neuadd Dwyfor,Grant to Neuadd Dwyfor (2007 ~ 2008),LL53 5DE,Organisations: Large,"A 12 month project of artistic performances and enhanced marketing at Neuadd Dwyfor, Pwllheli from April 2008 - March 2009.",5000,GBP,2007 ~ 2008,2008-03-31,North Wales\Arfon,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20070254,NEW Dance,Grant to NEW Dance (2007 ~ 2008),LL20 8SW,Annual Revenue,Annual Revenue 2007-2008,25000,GBP,2007 ~ 2008,2008-03-31,North Wales\Clwyd South,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20070254,NEW Dance,Grant to NEW Dance (2007 ~ 2008),LL20 8SW,Annual Revenue,Annual Revenue 2007-2008,50287,GBP,2007 ~ 2008,2008-03-31,North Wales\Clwyd South,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20080001,New English Contemporary Ballet,Grant to New English Contemporary Ballet (2007 ~ 2008),NG5 3HZ,Organisations: Small,"The application is for funding towards an education programme that will support and interpret the New English Contemporary Ballet tour of Wales between the 12th of May and the 3rd of June 2008.
",2960,GBP,2007 ~ 2008,2008-03-31,Outside Wales,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20070309,Newport Museum and Art Gallery,Grant to Newport Museum and Art Gallery (2007 ~ 2008),NP20 1PA,Annual Revenue,Annual Revenue 2007-2008,42374,GBP,2007 ~ 2008,2008-03-31,South Wales East\Newport West,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20070690,NoFit State Community Circus Ltd,Grant to NoFit State Community Circus Ltd (2007 ~ 2008),CF10 5PE,Organisations: Large,The development and touring of a new production TABOO and company sustainability costs.,82400,GBP,2007 ~ 2008,2008-03-31,South Wales Central\Cardiff Central,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20070478,NoFit State Community Circus Ltd,Grant to NoFit State Community Circus Ltd (2007 ~ 2008),CF10 5PE,Organisations: Small,To support the first stage of the creative development of a new production to tour in 2008.,5000,GBP,2007 ~ 2008,2008-03-31,South Wales Central\Cardiff Central,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20070876,North East Wales NHS Trust,Grant to North East Wales NHS Trust (2007 ~ 2008),LL13 7TD,Organisations: Large,"Provision of Art in Healthcare activity within the Rehabilitation Units at Deeside Hospital and Chirk Community Hospital, and at Wrexham Maelor Hospital supported by 2 artist residencies together with a programme of temporary exhibitions. The project subject to a tri-partite service Level Agreement between North East Wales NHS trust, Flintshire County Council and Wrexham County Borough Council.                     April 2008 to March 2009.",12600,GBP,2007 ~ 2008,2008-03-31,North Wales\Wrexham,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20070096,North Wales Bluegrass Music and Dance Festival,Grant to North Wales Bluegrass Music and Dance Festival (2007 ~ 2008),LL28 5SR,Organisations: Small,"In support of 19th North Wales Bluegrass Music and Dance Festival that has a densely packed programme of Bluegrass music concerts featuring up to 28 bands from America, Czech Republic, Ireland and from all over Great Britain, together with instrument and dance workshops. The festival is held over three days in the Civic Hall, Conwy and marquees located within 7 acres of parkland at Bodlondeb Park, Conwy. Festival held between the 6th and 8th July 2007.

",4700,GBP,2007 ~ 2008,2008-03-31,North Wales\Aberconwy,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20070255,North Wales International Music Festival,Grant to North Wales International Music Festival (2007 ~ 2008),LL17 0RD,Annual Revenue,Annual Revenue 2007-2008,43758,GBP,2007 ~ 2008,2008-03-31,North Wales\Vale of Clwyd,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20070186,North Wales International Music Festival,Grant to North Wales International Music Festival (2007 ~ 2008),LL17 0RD,Organisations: Small,"The Festival plans to organise educational activities in addition to the main programme.  The projects aims are to take the Festival to those unable to attend the main concerts in St. Asaph, develop new audiences by taking music out to those unaware on the Festival, provide extra publicity for the Festival and to educate children and cultivate an interest in and around enjoyment of classical music.",5000,GBP,2007 ~ 2008,2008-03-31,North Wales\Vale of Clwyd,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20051336,North Wales Jazz Society,Grant to North Wales Jazz Society (2007 ~ 2008),LL16 3HR,Organisations: Large,"The application is for funding towards all proposed activities during the forthcoming year, they are organised as part of the Society's core activities.  The aims of the project are to continue the current series of concerts at the organisation's regular venues.  Organise regular Jam Sessions a number of which will follow by workshops led by visiting artists, present the North Wales International Jazz Guitar Festival/ Summer School and also the annual Spring Jazz Guitar Weekend.",19715,GBP,2007 ~ 2008,2008-03-31,North Wales\Vale of Clwyd,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20071080,Norwegian Church Arts Centre,Grant to Norwegian Church Arts Centre (2007 ~ 2008),CF10 4PA,Organisations: Small,"The development of a programme of folk and roots music at the Norwegian Church, in tandem with the St David's Hall roots concerts. The programme will feature smaller scale performances and  performers at an earlier stage in their careers. There is also an emphasis on programming Welsh artists alongside those from other parts of the UK.",4920,GBP,2007 ~ 2008,2008-03-31,South Wales Central\Cardiff South & Penarth,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
360G-ACW-20070257,Oriel Davies Gallery,Grant to Oriel Davies Gallery (2007 ~ 2008),SY16 2NZ,Annual Revenue,Annual Revenue 2007-2008,141715,GBP,2007 ~ 2008,2008-03-31,Mid & West Wales\Montgomeryshire,GB-COH-RC000759,Arts Council of Wales,https://www.whatdotheyknow.com/request/grants_made_as_open_data,2015-09-06
